"","CCI","CMF","CMO","DVI","MACD","MFI","OBV","MOMENTUM","RSI","FASTK","FASTD","SLOWD","TDI","WILLIAMSAD","WPR","BUY"
"2002-05-21",30.9964717453096,-0.118329096925666,-3.27491264858662,0.790476190476191,-0.470324649492004,59.8615903808723,-36478700000,-12,46.1604763251072,0.536526831812698,0.760426176144412,0.841201104050635,167.759763000003,-480.561407999998,0.463473168187302,0
"2002-05-22",15.4174587416662,-0.0271301243147189,0.711620134784563,0.745238095238095,-0.439058879192789,52.7699503575996,-35342400000,6.14001499999995,48.1524669777412,0.643068814587122,0.641449114340119,0.760202179703794,113.289793000002,-470.181402999998,0.356931185412878,1
"2002-05-23",71.2569237495424,-0.00459591122652225,11.5314699018369,0.730952380952381,-0.328435167752239,59.9646989027808,-34149500000,11.0599360000001,51.6244669710973,0.834981621119069,0.67152575583963,0.691133682108054,36.1798060000026,-453.651495999998,0.165018378880931,1
"2002-05-24",44.6219687238818,0.0223444250208636,15.7649110843566,0.58968253968254,-0.335234400627837,60.7035695780161,-35034900000,-13.26001,47.5161078497239,0.604892971985688,0.694314469230627,0.669096446470125,-72.8002969999973,-466.911505999998,0.395107028014312,0
"2002-05-28",-24.3457531030703,0.0444713624619393,12.3036465256496,0.420634920634921,-0.404834398579612,61.8855749770183,-36031400000,-9.26989700000013,44.8301525786537,0.438880377112591,0.626251656739116,0.664030627269791,-229.320560999997,-478.341436999998,0.561119622887408,0
"2002-05-29",-65.3905696490945,-0.0260701429653047,-12.3765823860179,0.327777777777778,-0.505650613113107,54.3348171243015,-37113200000,-6.89001499999995,42.8895382678966,0.261150600621272,0.434974649906517,0.58518025862542,-322.660526999997,-485.511358999998,0.738849399378728,0
"2002-05-30",-97.2524106359264,-0.0571685603808744,-5.27244819782655,0.261111111111111,-0.601351871036881,46.9587272881459,-38399800000,-3,42.0362827836919,0.204213737794587,0.30141490517615,0.454213737273928,-358.000734999997,-490.351324999998,0.795786262205413,0
"2002-05-31",-47.895829337952,-0.084842154074777,8.50663632139854,0.16984126984127,-0.651491478603627,54.2774908442906,-37122500000,2.47998099999995,43.0450043880686,0.251281183797848,0.238881840737902,0.325090465273523,-387.710450999997,-487.871343999998,0.748718816202153,0
"2002-06-03",-141.392042789053,-0.114421308548898,-22.6289334555767,0.123809523809524,-0.879929572414939,47.1775953443944,-38446800000,-26.459961,35.8720672047101,0.0116963664475806,0.155730429346672,0.232009058420241,-418.750243999998,-517.931279999998,0.988303633552419,0
"2002-06-04",-179.400692964273,-0.048513678495783,-44.5556981815082,0.105555555555556,-1.050206737437,38.7077527628584,-36980200000,0.00988700000016252,35.8763670458285,0.133691707892104,0.132223086045844,0.175611785376806,-512.990110999998,-507.761358999998,0.866308292107896,0
"2002-06-05",-140.229527180956,0.0520549517568509,-31.6667918623898,0.142857142857143,-1.10377536628808,38.0421040663885,-35680100000,9.21008299999994,39.9177939794186,0.254765581140285,0.133384551826657,0.140446022406391,-599.560301999998,-496.701300999998,0.745234418859715,0
"2002-06-06",-157.438064483845,-0.0617867746684449,-48.1059087213338,0.134126984126984,-1.28949798052451,29.8850337223081,-37281600000,-20.75,34.6233015617067,0.0281123482886511,0.13885654577368,0.134821394548727,-587.990354999998,-517.451300999998,0.971887651711349,0
"2002-06-07",-167.435193757639,0.00622384143817069,-57.7671245191088,0.0817460317460317,-1.43403113066388,22.194099740189,-38622900000,-1.61999500000002,34.2414537992238,0.159830423336133,0.14756945092169,0.139936849507342,-553.470210999998,-522.941291999998,0.840169576663867,0
"2002-06-10",-126.588050528479,0.0405077535978857,-48.7716507008417,0.101587301587302,-1.50786985749778,28.8741222469653,-37396700000,3.20996100000002,35.7534215922135,0.209625403538953,0.132522725054579,0.13964957391665,-599.230221999998,-517.651252999998,0.790374596461047,0
"2002-06-11",-132.612970699682,-0.0485249910728676,-50.7893896046011,0.136507936507937,-1.67987253126244,28.9769078302251,-38609100000,-17.1400140000001,31.5782485860973,0.0131188533703331,0.12752489341514,0.135872356463803,-530.640133999998,-543.091315999998,0.986881146629667,0
"2002-06-12",-130.992845053942,-0.0423536426243374,-50.1909047713667,0.162698412698413,-1.74630626715493,28.0670032768489,-36813380000,6.660034,34.7659747060917,0.187050366790785,0.136598207900024,0.132215275456581,-478.619992999998,-525.411322999998,0.812949633209215,0
"2002-06-13",-117.427962009401,-0.0470228484838214,-66.9830540904493,0.185714285714286,-1.86160802134443,21.0276128803957,-38218880000,-10.700012,32.1725988682743,0.0738622804825297,0.0913438335478829,0.118488978287682,-422.889951999998,-539.321295999998,0.92613771951747,0
